NSS,IG,MSE,SIM,CC
0.9947871169612217,0.521732674055081,1.9988058805465698,0.6045918464660645,0.7386106043011005
0.5082914098399836,-0.013134866103237516,1.7315483093261719,0.8369938135147095,0.3659857910280147
0.9243009013623037,0.5559243742993236,5.579855951509671e-06,0.6312580108642578,0.7003067634742829
0.8939565934203717,0.43858744911200565,0.0,0.7023677229881287,0.7351914411591941
0.30438761364676553,-0.04050242865989946,1.9999699592590332,0.5727638602256775,0.3661700408070397
0.35060436939369577,1.1357465255601282,3.969017114968665e-08,0.8026348352432251,0.45157984571151183
0.4920507315589233,0.08128591574169006,8.207250962719378e-39,0.6624282002449036,0.6920805439986686
0.3991676958541583,0.953425307291425,0.0,0.8791453838348389,0.35984819027468695
1.250335473763111,0.7884198827146263,2.0,0.6458466053009033,0.8118082113169907
0.9014589962110204,0.08594911956397029,9.543725360084529e-40,0.7708466053009033,0.7631217153728662
0.866482293421183,0.2382096297647589,1.1953756437861743e-26,0.8165059089660645,0.8286245498421937
0.31679166323616503,0.4514592852805778,0.0027156462892889977,0.8949099779129028,0.1569772344931145
0.7469379169911029,0.8928109075936652,9.096750684114064e-28,0.7327009439468384,0.5901127651625623
0.47208854976609216,0.5845604808011474,0.0,0.883250892162323,0.37132979843476804
0.29370508373561266,0.17889616239657016,2.37216007936298e-40,0.7747529149055481,0.3176481284837714
0.6530327309155258,-0.30330282371187134,0.0,0.716796875,0.7338949770948157
0.6479268278002953,0.464600623991445,0.0,0.7782605886459351,0.6421374560154635
0.7087976991742575,1.1381354329592506,5.694013793799968e-07,0.9133849143981934,0.7807037629533786
0.5116688437280841,0.6512076980352984,0.0,0.7747130393981934,0.5299212419113839
0.9996646379133941,0.4157300909167345,1.9999995231628418,0.6574457883834839,0.7408256344310933
1.1196051629610868,0.5291874717496822,2.0,0.6018614172935486,0.8407234680839488
0.4435437403740589,0.3752877609631973,2.0,0.9232102632522583,0.48848332280554
0.44327322050178875,1.2626704846230923,2.0,0.7355508208274841,0.497544568157493
0.8675012806760167,0.39057344008386824,0.9530865550041199,0.8211694955825806,0.7238877918139693
0.5250677547104206,0.6096086923036945,1.9999980926513672,0.7905372977256775,0.48062327787076814
0.5460137344105309,0.7878199802495601,1.999995470046997,0.6814613342285156,0.6194771852618042
0.7541728313947295,1.10235048723327,0.8314789533615112,0.8684430718421936,0.6608015402106059
0.43030574230224633,1.326991181300799,0.0,0.9181082248687744,0.4772003254690035
0.6623312751257324,1.1732755788643547,0.9394181370735168,0.8396245241165161,0.6281969753318191
0.6479758497188288,0.5624960546495623,3.576461696241928e-11,0.8832310438156128,0.5630988298534185
0.35158779099145665,0.3496617782571078,2.0,0.7269411683082581,0.4002446653103277
0.5851806089147534,0.6079307845974897,1.762185097278421e-13,0.6857262253761292,0.5785302525728412
0.9377807719456344,0.2928944091045797,1.0529498683096554e-34,0.6344866752624512,0.706707657641133
0.7099906966157787,0.6956123328317456,0.0,0.6797672510147095,0.6169817361529019
0.4675927429796269,0.23956705155349436,2.3768322421346966e-07,0.711455762386322,0.47609471979959617
0.41331970913262245,1.0507662109436835,0.7746738791465759,0.7186304330825806,0.352118409265178
0.4259971901582677,0.85564187018311,0.01928773708641529,0.6868821978569031,0.5047445310445803
0.6304290939882705,0.41582419988811703,0.0,0.7959184050559998,0.6824111543133682
0.33013964538542145,0.28687983322746063,0.0,0.510184109210968,0.46183501936158283
0.8835304781736396,0.22425271244043413,2.0,0.7285754084587097,0.7340893958193508
0.7808700840673904,0.5298583148473139,0.07916072756052017,0.6794283986091614,0.60839047057173
0.674226152745236,0.05298366307879259,0.0,0.7994259595870972,0.7371347993398002
0.47502683068312074,0.6338694429802424,1.082329511642456,0.7339963316917419,0.44390693398454034
0.5932168565575964,0.5024061882240647,1.666326836534972e-31,0.7934670448303223,0.7593401002521296
0.9506078530390449,0.1107062639962162,1.8802447319030762,0.6656368970870972,0.7916234599491114
0.45277830468152697,0.2752580997086945,2.0,0.8413982391357422,0.5165907428084248
0.74682836427985,0.2319470116871062,0.0,0.7399753332138062,0.6486219773693659
0.7689619399983584,-0.17761909314799498,0.0,0.850027859210968,0.6556662562154907
0.9168706168567231,-0.27543463351933417,9.024362110251822e-43,0.844208300113678,0.9303755597184021
0.1999279000040308,0.49028544632425847,4.3090479592851126e-21,0.6510084271430969,0.2739987308467519
0.5896121412415027,1.4144095695652696,0.7226232290267944,0.6743661761283875,0.5932954762150369
0.9522112797973141,0.8121946752186807,5.8016663473381413e-08,0.8966637849807739,0.8844393965810805
0.7828911842115385,0.39314049526007966,0.7109310030937195,0.8770926594734192,0.7257143348056818
0.7268812811817599,0.34080198200973666,0.0,0.8825733065605164,0.6165034274752639
0.5125522359439649,0.32454162184067137,0.0,0.8502471446990967,0.5158702945165716
0.4314738922505845,0.24480318205796014,9.485868416356247e-19,0.6401267647743225,0.5514737440079616
0.486354833465475,0.7666376749952988,1.9980380535125732,0.789202094078064,0.4639232100566906
0.5510995145413593,0.6864789035807625,1.401873428718786e-27,0.895527720451355,0.5405335369611451
0.5799043627968087,0.881229637796196,0.8857963681221008,0.8450254797935486,0.5563710154976236
0.8286875913816646,1.2494954130227987,0.13500334322452545,0.8188974857330322,0.7429965520664875
0.602560745856685,-0.23771774834927606,7.895756327084614e-41,0.8251953125,0.5003566440543084
0.9861709200764756,0.32416626437202306,2.0,0.6316764950752258,0.8006890513208018
0.4861517679284637,0.45325658548945313,1.9999990463256836,0.8375916481018066,0.5704062553735118
0.5038315356717465,0.755755279480902,2.2614187871768014e-34,0.9243263006210327,0.618869031591462
0.2803255372865304,0.8066466901356781,0.007340932264924049,0.8616470098495483,0.3232758147751397
0.707983704247866,0.787549590219663,0.9142778515815735,0.8427932858467102,0.6787415050064783
0.25983651862671675,0.7765307656656072,1.9919359683990479,0.7159398794174194,0.358276223454747
0.7703364123480211,0.5410866871574403,0.0,0.7964564561843872,0.5802638904267624
0.6139279479564178,0.6526276012080665,0.0,0.6394092440605164,0.6430066001096302
0.5036491730157976,0.9723352356164848,0.1756642609834671,0.7205834984779358,0.42487635094005805
0.5393420626707587,0.471383678796899,0.0003545279032550752,0.8570033311843872,0.49402930945956325
0.9113275868134141,-0.200952957501428,9.145818141244834e-36,0.7019292712211609,0.775248184577109
1.0871776094507506,0.31229243461401746,2.0,0.6666733622550964,0.8570394235009051
1.0764125483215747,0.7154231020341438,1.642042688754486e-23,0.6336296796798706,0.7940009417098565
0.4773633393525024,1.1819759749778511,2.6221742652522254e-26,0.7977917790412903,0.4484828700105656
0.8602723430636116,0.494730258063234,0.0,0.8361368179321289,0.6271332054413522
0.41185929696455975,1.0361989249554016,0.0,0.8707550168037415,0.34327542594725013
0.9576884540868238,0.5521022016892279,1.8448032140731812,0.6145368218421936,0.73477575410932
0.4318604706843598,1.2456533546071664,2.44576511414284e-14,0.8372728824615479,0.5066733414482787
0.41688673531712184,0.28777782912172956,0.002113850088790059,0.5462970733642578,0.5183453021704131
0.5833786549120065,1.1107845551408673,0.0,0.8558673858642578,0.6385395716717462
0.07124526491170387,0.6469450617135114,0.0,0.9286312460899353,0.11161688545345325
0.5254763826539005,0.833440654896823,0.0012697119964286685,0.8047472238540649,0.4475434076313961
0.5816566224143996,0.7914626388633179,0.004123308230191469,0.8278459906578064,0.5311301454800956
0.5996754151084291,0.4628431555880941,2.4135835217126464e-23,0.8451849222183228,0.5605069719308882
1.0310697414060714,0.17356579021570753,0.0,0.8173031210899353,0.7649920383847881
0.35211161666148844,0.7453464168490108,0.9522743821144104,0.7066923975944519,0.3533087557686677
0.5632457562902791,0.729897375225703,0.0,0.7967554926872253,0.6864962707174322
0.2066095260519464,0.8275529024317481,1.9999971389770508,0.898019015789032,0.29069306855855215
1.0891930903906257,0.5879529705602932,2.0,0.6311383843421936,0.8563471444540304
0.7958172652989954,0.6407301900168205,0.0,0.7375040054321289,0.7550532175864758
0.7858295264244591,0.7654098879357938,0.0,0.6118861436843872,0.7144885194934166
0.6310047106921769,0.6614637805915519,0.0,0.7404735088348389,0.5403029934190423
0.292997960238108,0.932357437318301,1.9916462898254395,0.8210498690605164,0.28816828121327953
0.26149467652013536,0.1894258845625201,0.17743465304374695,0.7724011540412903,0.3363603116427081
0.6766925578640562,1.1043138017823955,0.8221543431282043,0.9194635152816772,0.665416565942166
0.4919919850936632,0.17918978694569712,0.0010431682458147407,0.8739835023880005,0.6019153969438237
0.29070819168919304,0.5833967611671098,0.0007624884019605815,0.8362364768981934,0.37198516547188076
1.0843241383728999,0.21273814836669114,2.0,0.7123923897743225,0.856508146632187
0.5061944286982943,1.0562780589686906,0.004334908910095692,0.8279256820678711,0.4226289141906991
1.0565489351223556,0.7484777360011743,1.9361732006072998,0.76953125,0.7999904146093296
0.6487354810798178,0.9812223178576313,0.8239673376083374,0.8936144709587097,0.6330415082636315
0.3422300251565427,-0.046267481991712274,0.0,0.7184910178184509,0.40964635382191866
0.9351125469455406,0.2772129870829779,2.0,0.6959901452064514,0.7258517660251423
0.7346575947451242,0.9654119773935612,1.114101314467669e-22,0.8591557145118713,0.5712275480382742
0.909141479472544,0.44892361438406087,0.0,0.9171715378761292,0.8729087615752656
0.43606622521926763,0.4892941180368561,0.0,0.8889508843421936,0.4198890656194846
0.037994023374213884,0.25251762022477614,0.0,0.6945551633834839,0.09459384261273979
0.4933844915334837,0.881198676877624,0.0,0.8062220811843872,0.5931925527671674
0.2483309440798042,0.3338550177584043,0.8629081845283508,0.8044084906578064,0.27456862809297505
0.5698652531383595,0.5317914132274222,0.7839033007621765,0.8175820708274841,0.5004233912427244
0.6543000426931124,1.3980416684954964,0.0010072527220472693,0.8117426633834839,0.6064017735380903
0.47554315342715775,1.1015440780407502,0.0,0.8476960062980652,0.46830526961066027
0.697297747992606,0.6070154870395633,1.9994096755981445,0.8372130393981934,0.5196271526596922
0.37958566373859326,0.7378137368983182,2.0,0.8107460737228394,0.2899848095928709
0.47915787832948786,0.9028303308365881,1.9946556091308594,0.8228435516357422,0.4930255731234954
0.5856275307142167,0.5350994063633772,6.234650296033095e-11,0.8836096525192261,0.603381065600574
0.4546558459479173,0.5862077743041901,0.023222994059324265,0.7811703681945801,0.6631724401115624
0.48487201134757657,0.5273710307685878,0.0,0.6660754084587097,0.5837492152495537
0.6745979551585851,0.878188315259901,0.0,0.678152859210968,0.5241883782931405
0.33740920139049874,0.4303717519840418,1.182264804840088,0.8606107234954834,0.3288772640268264
0.14688869191402332,0.5285788574029588,2.382207389352189e-44,0.7823660373687744,0.2084086410269512
0.7212964964876314,0.6689860648477947,0.0,0.8200334906578064,0.554296596327888
0.6545569774196466,1.0438784377817858,1.8156238794326782,0.8743023872375488,0.5355038950047022
0.9312035050336458,0.08610153629224139,2.0,0.6705595850944519,0.7392691480625257
0.6161374778732154,1.2209803233663294,2.0,0.7267218828201294,0.6656280693772514
0.5184388780820787,0.5840071449115622,1.80066852665739e-42,0.8399633169174194,0.6056386133419442
0.30395543238795714,0.137991382466055,2.0,0.8784478306770325,0.3017577167573335
1.1400285948231983,0.08071147822705499,0.0,0.7993463277816772,0.9087286030697899
0.5541702860154156,0.9576523568113392,1.2541441917419434,0.9321588277816772,0.5658383015377668
0.7513165688933043,0.5632771745902361,0.03933608531951904,0.7532883882522583,0.729295172462173
0.5118940578327239,0.9108066852661167,0.037291865795850754,0.8537546992301941,0.4759821618860508
0.5497607273835662,0.7163402195375012,2.0,0.830237627029419,0.5718026490302722
0.5774405999091244,0.900456029950863,1.9994785785675049,0.8328483700752258,0.6463565502508491
0.21244296946658403,0.44033349302755986,0.0,0.8668885827064514,0.27700338757313503
0.8763917600064882,0.39864382052261277,2.0,0.7988081574440002,0.7572621499539185
0.37798583878709496,-0.14912559765915306,0.0,0.6141582131385803,0.5718955847794981
0.386365192278394,0.1867666225789433,2.0,0.7309471368789673,0.4230910252781444
0.4303918418139074,-0.15895741016513662,0.014043927192687988,0.7486845850944519,0.4578556939113845
0.7579166113048819,1.1509234763848903,0.1352708637714386,0.6116669774055481,0.6446016347035688
0.4912623341686194,0.23376844365338215,2.0,0.7453563213348389,0.4220763844339398
0.8300368272280233,0.3190799861704749,1.0125578225739214e-36,0.6632254719734192,0.8340249405453232
0.7368712554778082,0.33843349643409903,0.0,0.8605110049247742,0.5976427345944885
0.2818910711668867,0.6409292999008068,1.6746143869752468e-20,0.770906388759613,0.3638067465943446
0.5205626371225447,0.3799016729841284,0.44540339708328247,0.7713449597358704,0.5264993633947468
0.5746251843527095,0.24302321857020664,1.9154188066750066e-06,0.8428531885147095,0.6033326815842249
0.5213523583821864,1.0444783962698898,0.0,0.7647082209587097,0.5825357176495471
0.5463016113704392,1.0314885033078953,2.0,0.8770726323127747,0.5154975765047471
0.795360064774435,1.0616973530620917,0.6764751076698303,0.546316921710968,0.7651949278419878
0.41436085861671446,1.0847566393903145,7.02249611586606e-32,0.8211694955825806,0.5103991240726401
0.5972439227760492,0.45725210658633303,0.0,0.8511838316917419,0.7410696890731803
0.31927299015347427,0.7773062258755097,0.0,0.7178332805633545,0.3220588689736493
0.7566264653300703,0.010182182491185864,0.0,0.8605309128761292,0.8019070722669305
0.7964141295042996,0.10482957414305775,2.0,0.7381218075752258,0.646747996749164
