NSS,IG,MSE,SIM,CC
0.670411675903407,0.21160341711687342,1.402202101809423e-21,0.7775231003761292,0.2782159729216184
-0.235732008540056,0.11042158538331152,1.9987421035766602,0.4226522743701935,-0.13363489617469712
-0.09260577770868895,0.11153109740234886,1.9999802112579346,0.8119020462036133,-0.1382440339879051
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.7237488016097412,0.3102221393855408,6.59912888223424e-11,0.8860012888908386,0.501367350711253
-0.3198018989982486,0.0322978331030071,0.020236361771821976,0.8127391934394836,-0.12666426582553267
0.0,0.0,,1.0,0.0
-0.29496810013707025,0.08545816543533062,1.6157252788543701,0.5565808415412903,-0.17312398224454145
0.0,0.0,,1.0,0.0
1.3316736717280824,0.029872326101631142,7.935546907159492e-23,0.9223532676696777,0.8556130997991258
-0.6190281189006019,0.1486678926112442,1.6764070664976316e-07,0.3407405912876129,-0.38308541435660987
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
-1.114767156088616,0.042930604653908085,2.9598976603040228e-09,0.24878427386283875,-0.49569861390615705
0.5682064381251655,4.174499267259916e-16,6.70510400745946e-36,0.25281012058258057,0.3193333706067405
0.0,0.0,,1.0,0.0
0.9785005662209258,7.156177803994156e-13,0.0,0.7576131820678711,0.0
-0.009782663133721885,0.19081083742883956,4.048424671054818e-05,0.45079320669174194,-0.0443123374040988
-0.4872765694138183,0.10880240813426337,0.032464250922203064,0.843251645565033,-0.34068883883579515
0.6690673241625726,0.26690652464404063,8.193793461802436e-21,0.9152781963348389,0.5711442665042056
0.20781648449020068,0.31956959343698577,2.1941531258562463e-07,0.2645089328289032,0.3055706046330573
-0.1907170851360173,0.18166518624095623,1.929304599761963,0.8788864016532898,-0.15719449274454825
-0.4274932664395139,0.10162240021775122,1.865964412689209,0.3166254758834839,-0.35836868497275765
0.38040868876278605,4.2362095008576966e-05,1.6420915126800537,0.44834184646606445,0.15133414707104667
0.0,0.0,,1.0,0.0
-0.6109328425249513,0.015094544034882782,1.0514261722564697,0.6009646058082581,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.7888664528780962,0.4018116224832985,0.13403259217739105,0.9342913627624512,0.6276621630392054
0.0,0.0,,1.0,0.0
0.0,0.0,2.028146611126704e-35,0.8313934803009033,0.0
2.0600903641028956,0.0011851566611414657,3.1855435525751294e-32,0.9105349779129028,0.7004475672238795
-0.60936857554062,0.03321704364100529,0.7578657865524292,0.8264509439468384,-0.5274319983527571
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.16501888457402464,0.2225622237095447,1.162773847579956,0.709123969078064,-0.054985368613849
0.7470777407513138,0.28607671026224835,0.005721818655729294,0.955536425113678,0.521226684329258
0.0,0.0,,1.0,0.0
0.5922187095652511,0.19367776550323962,1.999754786491394,0.7066525816917419,0.4627586719426007
0.7736607368027273,6.9228224619094005e-09,3.67700717038832e-42,0.7860929369926453,0.7531390695889605
-0.715586986593374,0.1064660705692805,5.697519123160077e-10,0.5811144113540649,-0.44277372934871617
-0.5981945702046213,0.03014983886565916,2.658347693795804e-05,0.8828922510147095,-0.37829813861386347
0.0,0.0,,1.0,0.0
0.7982401590315511,0.20365389169243103,3.8625280751602986e-08,0.9177893400192261,0.3054625015903582
0.34753746045224543,0.17800358621799514,0.11654490977525711,0.8346620202064514,0.1976100124351307
-0.047913799319602116,7.066118296570937e-15,0.0,0.4097377359867096,-0.17890370927627405
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
1.9552329250975418,0.4306440049999716,4.090556872742706e-26,0.8143534660339355,0.7493126982587549
-0.1096039446294126,0.21316897867356188,1.9995322227478027,0.44136640429496765,-0.16588668655302227
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0809457970769806,0.10113805534775697,1.0232800245285034,0.7112962007522583,0.17731245174218313
0.7008839514709063,2.5774729978108664e-11,5.0346862131023616e-24,0.6697624325752258,0.26483783700720903
0.9022373613676692,0.0366725258411191,4.712598004152784e-29,0.576151967048645,0.5810229343583136
-0.5016817047726281,0.08243522489500717,3.403777260047036e-10,0.48236212134361267,-0.28676067993410925
0.0,0.0,,1.0,0.0
0.33554941572219055,0.15523455126527289,0.008563779294490814,0.8994738459587097,0.19677159850382814
-0.3708957273062125,1.5978394559510492e-10,3.605259735195432e-06,0.5114796161651611,-0.29404317187369355
1.346583689211097,0.0,0.0,0.7736766338348389,0.7008635041604698
0.6033258351629157,0.3604663749389403,1.066159963607788,0.8093909621238708,0.6008663853903321
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
0.0,0.0,,1.0,0.0
